"PathwayID"	"PathwayName"	"GeneList"
"PWY-4081"	"glutathione-peroxide redox reactions"	"Zm00001d037079_T001.1"
"PWY-4081"	"glutathione-peroxide redox reactions"	"Zm00001d029085_T001.1"
"PWY-4081"	"glutathione-peroxide redox reactions"	"Zm00001d029089_T001.1"
"PWY-4081"	"glutathione-peroxide redox reactions"	"Zm00001d026154_T002.1"
"PWY-4081"	"glutathione-peroxide redox reactions"	"Zm00001d002704_T001.1"
"PWY-4081"	"glutathione-peroxide redox reactions"	"Zm00001d047448_T002.1"
"PWY-4081"	"glutathione-peroxide redox reactions"	"Zm00001d051392_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d049989_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d030253_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d004380_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d032527_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d045584_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d046604_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d007350_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d030214_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d046610_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d030248_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d014748_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d020330_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d036922_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d048866_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d039695_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d044763_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d035767_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d043734_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d015217_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d015216_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d037166_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d015224_T001.1"
"PWY-4203"	"volatile benzenoid biosynthesis I (ester formation)"	"Zm00001d015220_T001.1"
"PWY-4261"	"glycerol degradation I"	"Zm00001d024967_T001.1"
"PWY-4261"	"glycerol degradation I"	"Zm00001d002085_T001.1"
"PWY-4261"	"glycerol degradation I"	"Zm00001d047299_T002.1"
"PWY-43"	"putrescine biosynthesis II"	"Zm00001d016704_T001.1"
"PWY-43"	"putrescine biosynthesis II"	"Zm00001d025644_T002.1"
"PWY-43"	"putrescine biosynthesis II"	"Zm00001d034838_T001.1"
"PWY-43"	"putrescine biosynthesis II"	"Zm00001d049861_T001.1"
"PWY-43"	"putrescine biosynthesis II"	"Zm00001d051194_T001.1"
"PWY-43"	"putrescine biosynthesis II"	"Zm00001d045470_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G897755_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G874448_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d018479_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d040819_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d020930_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d040515_T003.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d033530_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G887911_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d013424_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d046260_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d013156_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d012469_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G804358_P02.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d021536_T003.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G800101_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d038441_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d038658_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d047441_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G800096_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d035824_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G864407_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d014428_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d011732_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d016566_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G854065_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d031940_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G866223_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d006714_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d048204_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d027493_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d025423_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G839924_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d027389_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d008215_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d028181_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d031431_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G834128_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d016705_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d012741_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d034244_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d031975_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d006421_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d038508_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d033753_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d043619_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d021958_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G876913_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d028918_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d043224_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d011845_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d033531_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d043620_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d042061_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G856027_P02.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d012742_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d007048_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G851708_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G800980_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d019605_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G876106_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d022341_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d022324_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d030138_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"GRMZM5G810298_P01.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d050384_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d012599_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d046083_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d038435_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d037899_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d008855_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d035054_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d033554_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d020354_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d049691_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d013526_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d010491_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d032588_T005.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d013966_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d045520_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d025385_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d005695_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d001909_T002.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d001908_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d017727_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d002434_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d002435_T001.1"
"PWY-4302"	"aerobic respiration III (alternative oxidase pathway)"	"Zm00001d002436_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d015406_T002.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d015404_T002.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d015405_T002.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d050810_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d053776_T015.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d026293_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d019161_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d004965_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d004764_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d052097_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d000389_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d015444_T003.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d015445_T008.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d040968_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d051521_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d008986_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d037507_T015.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d002326_T003.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d049380_T011.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d004831_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d041208_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d033805_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d003531_T002.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d031749_T005.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d047981_T001.1"
"PWY-4321"	"L-glutamate degradation IV"	"Zm00001d003522_T002.1"
"PWY-4341"	"L-glutamate biosynthesis V"	"Zm00001d022388_T004.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d013992_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d020696_T002.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d025114_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d013671_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d027756_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d004756_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d041103_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d015685_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d051450_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d019074_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d032925_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d040220_T002.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d049191_T001.1"
"PWY-4361"	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation"	"Zm00001d049042_T001.1"
"PWY-4381"	"fatty acid biosynthesis initiation I"	"Zm00001d026429_T002.1"
"PWY-4381"	"fatty acid biosynthesis initiation I"	"Zm00001d002103_T002.1"
"PWY-4381"	"fatty acid biosynthesis initiation I"	"Zm00001d046808_T002.1"
"PWY-4381"	"fatty acid biosynthesis initiation I"	"Zm00001d047706_T001.1"
"PWY-4381"	"fatty acid biosynthesis initiation I"	"Zm00001d028787_T001.1"
"PWY-4381"	"fatty acid biosynthesis initiation I"	"Zm00001d024998_T013.1"
"PWY-4381"	"fatty acid biosynthesis initiation I"	"Zm00001d004125_T002.1"
"PWY-4381"	"fatty acid biosynthesis initiation I"	"Zm00001d014294_T005.1"
"PWY-4441"	"DIMBOA-glucoside activation"	"Glu1"
"PWY-4441"	"DIMBOA-glucoside activation"	"Zm00001d024037_T003.1"
"PWY-4441"	"DIMBOA-glucoside activation"	"Zm00001d023994_T002.1"
"PWY-4441"	"DIMBOA-glucoside activation"	"Zm00001d041168_T001.1"
"PWY-4441"	"DIMBOA-glucoside activation"	"Zm00001d024891_T001.1"
"PWY-4441"	"DIMBOA-glucoside activation"	"Zm00001d041173_T001.1"
"PWY-4441"	"DIMBOA-glucoside activation"	"Zm00001d024000_T002.1"
"PWY-4541"	"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)"	"Zm00001d002922_T001.1"
"PWY-4541"	"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)"	"Zm00001d033144_T001.1"
"PWY-4541"	"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)"	"Zm00001d016647_T001.1"
"PWY-4541"	"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)"	"Zm00001d038079_T001.1"
"PWY-4541"	"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)"	"Zm00001d008767_T001.1"
"PWY-4541"	"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)"	"Zm00001d014054_T001.1"
"PWY-4541"	"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)"	"Zm00001d026514_T002.1"
"PWY-4541"	"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)"	"Zm00001d001974_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d026514_T002.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d001974_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d002922_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d033144_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d016647_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d008767_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d014054_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d033907_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d016470_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d050510_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d030083_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d021170_T016.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d033853_T002.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d030194_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d047994_T002.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d025540_T001.1"
"PWY-4562"	"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)"	"Zm00001d011441_T001.1"
"PWY-46"	"putrescine biosynthesis III"	"Zm00001d022593_T001.1"
"PWY-46"	"putrescine biosynthesis III"	"Zm00001d021321_T001.1"
"PWY-46"	"putrescine biosynthesis III"	"Zm00001d007481_T001.1"
"PWY-4601"	"arsenate reduction (respiratory)"	"Zm00001d030274_T001.1"
"PWY-4601"	"arsenate reduction (respiratory)"	"Zm00001d047396_T001.1"
"PWY-4621"	"arsenate detoxification II (glutaredoxin)"	"Zm00001d044371_T001.1"
"PWY-4621"	"arsenate detoxification II (glutaredoxin)"	"Zm00001d006167_T003.1"
"PWY-4621"	"arsenate detoxification II (glutaredoxin)"	"Zm00001d040972_T001.1"
"PWY-4621"	"arsenate detoxification II (glutaredoxin)"	"Zm00001d017812_T002.1"
"PWY-4621"	"arsenate detoxification II (glutaredoxin)"	"Zm00001d018036_T002.1"
"PWY-4621"	"arsenate detoxification II (glutaredoxin)"	"Zm00001d003423_T002.1"
"PWY-4621"	"arsenate detoxification II (glutaredoxin)"	"Zm00001d021203_T003.1"
"PWY-4621"	"arsenate detoxification II (glutaredoxin)"	"Zm00001d030274_T001.1"
"PWY-4621"	"arsenate detoxification II (glutaredoxin)"	"Zm00001d047396_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"lpa3"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d033929_T002.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"MIPS"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d037652_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d036866_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d048201_T002.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d023601_T002.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d045455_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d028180_T002.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d030506_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d014292_T002.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Ipk"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d016470_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d030083_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d033853_T002.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d030194_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d033907_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d050510_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d021170_T016.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d025540_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d011441_T001.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d026514_T002.1"
"PWY-4661"	"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)"	"Zm00001d001974_T001.1"
"PWY-4702"	"phytate degradation I"	"Zm00001d008310_T001.1"
